blkidfp00,statefp00,countyfp00,vtdidfp00,vtdst00,assign_method
320310035011217,32,031,32031805,805,centroid
320310035011218,32,031,32031805,805,centroid
320310024022036,32,031,32031539,539,centroid
320310025002014,32,031,32031752,752,centroid
320310013001007,32,031,32031516,516,centroid
320310025003025,32,031,32031521,521,centroid
320310013001014,32,031,32031516,516,centroid
320310013001026,32,031,32031533,533,centroid
320310013001011,32,031,32031516,516,centroid
320310013002006,32,031,32031521,521,centroid
320310025002019,32,031,32031510,510,centroid
320310014001009,32,031,32031510,510,centroid
320310014002031,32,031,32031508,508,centroid
320310014002009,32,031,32031508,508,centroid
320310001003016,32,031,32031457,457,centroid
320310001004001,32,031,32031132,132,centroid
320310015002011,32,031,32031404,404,centroid
320310014001014,32,031,32031510,510,centroid
320310015004010,32,031,32031401,401,centroid
320310015002026,32,031,32031404,404,centroid
320310015004006,32,031,32031401,401,centroid
320310014001030,32,031,32031510,510,centroid
320310015002032,32,031,32031404,404,centroid
320310001001004,32,031,32031457,457,centroid
320310001001023,32,031,32031457,457,centroid
320310001001022,32,031,32031457,457,centroid
320310031082002,32,031,32031728,728,centroid
320310019012033,32,031,32031613,613,centroid
320310019022005,32,031,32031614,614,centroid
320310029022007,32,031,32031659,659,centroid
320310019012005,32,031,32031621,621,centroid
320310019012022,32,031,32031624,624,centroid
320310031011049,32,031,32031613,613,centroid
320310031012084,32,031,32031633,633,centroid
320310029011008,32,031,32031800,800,centroid
320310031064002,32,031,32031610,610,centroid
320310031012066,32,031,32031633,633,centroid
320310031073013,32,031,32031641,641,centroid
320310031012063,32,031,32031633,633,centroid
320310031051003,32,031,32031657,657,centroid
320310031051010,32,031,32031657,657,centroid
320310031051005,32,031,32031693,693,centroid
320310031073001,32,031,32031644,644,centroid
320310019023017,32,031,32031614,614,centroid
320310035011164,32,031,32031805,805,centroid
320310035012011,32,031,32031805,805,centroid
320310035011063,32,031,32031805,805,centroid
320310035011083,32,031,32031805,805,centroid
320310035012026,32,031,32031805,805,centroid
320310035011231,32,031,32031805,805,centroid
320310035011614,32,031,32031910,910,centroid
320310035011509,32,031,32031908,908,centroid
320310035011513,32,031,32031908,908,centroid
320310035011352,32,031,32031805,805,centroid
320310035011391,32,031,32031805,805,centroid
320310035011358,32,031,32031805,805,centroid
320310035011390,32,031,32031805,805,centroid
320310035011205,32,031,32031805,805,centroid
320319401001271,32,031,32031815,815,centroid
320319401001064,32,031,32031808,808,centroid
320319401001065,32,031,32031808,808,centroid
320319401001191,32,031,32031815,815,centroid
320319401001012,32,031,32031805,805,centroid
320319401001011,32,031,32031805,805,centroid
320319401001045,32,031,32031805,805,centroid
320319401001033,32,031,32031808,808,centroid
320319401001060,32,031,32031808,808,centroid
320310035014220,32,031,32031815,815,centroid
320310035014322,32,031,32031815,815,centroid
320310017005001,32,031,32031753,753,centroid
320310017003012,32,031,32031402,402,centroid
320310001005025,32,031,32031413,413,centroid
320310001005034,32,031,32031413,413,centroid
320310001005039,32,031,32031420,420,centroid
320310024022086,32,031,32031503,503,centroid
320310024022052,32,031,32031537,537,centroid
320310017003016,32,031,32031402,402,centroid
320310018003010,32,031,32031420,420,centroid
320310001001016,32,031,32031457,457,centroid
320310024022061,32,031,32031537,537,centroid
320310013001015,32,031,32031516,516,centroid
320310004003029,32,031,32031210,210,centroid
320310011042003,32,031,32031211,211,centroid
320310011042002,32,031,32031211,211,centroid
320310011042029,32,031,32031211,211,centroid
320310010036040,32,031,32031234,234,centroid
320310011034003,32,031,32031702,702,centroid
320310011033024,32,031,32031702,702,centroid
320310010062017,32,031,32031710,710,centroid
320310011051044,32,031,32031120,120,centroid
320310011012005,32,031,32031126,126,centroid
320310011013006,32,031,32031109,109,centroid
320310011013003,32,031,32031109,109,centroid
320310010061007,32,031,32031222,222,centroid
320310003001015,32,031,32031207,207,centroid
320310003001006,32,031,32031207,207,centroid
320310004002016,32,031,32031210,210,centroid
320310003001018,32,031,32031207,207,centroid
320310003001033,32,031,32031100,100,centroid
320310003002008,32,031,32031212,212,centroid
320310003003008,32,031,32031212,212,centroid
320310003002024,32,031,32031212,212,centroid
320310011051039,32,031,32031117,117,centroid
320310011042009,32,031,32031125,125,centroid
320310011013021,32,031,32031112,112,centroid
320310011044009,32,031,32031121,121,centroid
320310010033007,32,031,32031121,121,centroid
320310011042000,32,031,32031211,211,centroid
320310010031003,32,031,32031211,211,centroid
320310032013003,32,031,32031922,922,centroid
320310032012013,32,031,32031902,902,centroid
320310032012035,32,031,32031922,922,centroid
320310032013026,32,031,32031705,705,centroid
320310032012009,32,031,32031902,902,centroid
320310010062097,32,031,32031771,771,centroid
320310032014024,32,031,32031816,816,centroid
320310032012028,32,031,32031902,902,centroid
320310035011651,32,031,32031805,805,centroid
320310035011700,32,031,32031805,805,centroid
320310035011109,32,031,32031805,805,centroid
320310035011558,32,031,32031908,908,centroid
320310035011542,32,031,32031908,908,centroid
320310035011315,32,031,32031805,805,centroid
320310035011130,32,031,32031805,805,centroid
320310035011316,32,031,32031805,805,centroid
320310035011072,32,031,32031805,805,centroid
320310026043019,32,031,32031811,811,centroid
320310026043011,32,031,32031811,811,centroid
320310026043024,32,031,32031811,811,centroid
320310026043021,32,031,32031811,811,centroid
320310026043015,32,031,32031811,811,centroid
320310026043023,32,031,32031811,811,centroid
320310026043036,32,031,32031821,821,centroid
320310026043037,32,031,32031821,821,centroid
320310026061055,32,031,32031428,428,centroid
320310026061058,32,031,32031428,428,centroid
320310026091008,32,031,32031455,455,centroid
320310026062032,32,031,32031428,428,centroid
320310026062031,32,031,32031428,428,centroid
320310026091034,32,031,32031741,741,centroid
320310026091050,32,031,32031421,421,centroid
320310026045015,32,031,32031856,856,centroid
320310026045028,32,031,32031856,856,centroid
320310026045001,32,031,32031856,856,centroid
320310026045029,32,031,32031856,856,centroid
320310026046008,32,031,32031442,442,centroid
320310026045056,32,031,32031442,442,centroid
320310026052020,32,031,32031452,452,centroid
320310026052022,32,031,32031452,452,centroid
320310026052035,32,031,32031455,455,centroid
320310010062015,32,031,32031252,252,centroid
320310010036014,32,031,32031232,232,centroid
320310011051020,32,031,32031122,122,centroid
320310010036002,32,031,32031232,232,centroid
320310010062067,32,031,32031703,703,centroid
320310011034026,32,031,32031702,702,centroid
320310011033023,32,031,32031702,702,centroid
320310011034009,32,031,32031117,117,centroid
320310011051029,32,031,32031112,112,centroid
320310011051030,32,031,32031112,112,centroid
320310035014203,32,031,32031896,896,centroid
320310035014201,32,031,32031896,896,centroid
320310035014272,32,031,32031815,815,centroid
320310035014224,32,031,32031815,815,centroid
320310035014256,32,031,32031815,815,centroid
320310035014210,32,031,32031815,815,centroid
320310035041011,32,031,32031804,804,centroid
320310035041007,32,031,32031804,804,centroid
320310035014130,32,031,32031812,812,centroid
320310035061011,32,031,32031649,649,centroid
320310035031005,32,031,32031838,838,centroid
320310035061010,32,031,32031649,649,centroid
320310035022033,32,031,32031647,647,centroid
320310035014028,32,031,32031908,908,centroid
320310035023065,32,031,32031682,682,centroid
320310035014155,32,031,32031838,838,centroid
320310035041039,32,031,32031838,838,centroid
320310035016017,32,031,32031804,804,centroid
320310035022016,32,031,32031649,649,centroid
320310035021024,32,031,32031728,728,centroid
320310035051038,32,031,32031858,858,centroid
320310035052040,32,031,32031854,854,centroid
320310035014030,32,031,32031908,908,centroid
320310035031045,32,031,32031649,649,centroid
320310035022018,32,031,32031649,649,centroid
320310035014079,32,031,32031812,812,centroid
320310035014047,32,031,32031909,909,centroid
320310035014051,32,031,32031909,909,centroid
320310035052000,32,031,32031861,861,centroid
320310033045008,32,031,32031730,730,centroid
320310033045006,32,031,32031730,730,centroid
320310033042015,32,031,32031722,722,centroid
320310033043013,32,031,32031730,730,centroid
320310033041026,32,031,32031737,737,centroid
320310033024012,32,031,32031723,723,centroid
320310033046005,32,031,32031730,730,centroid
320310033046007,32,031,32031730,730,centroid
320310033046019,32,031,32031730,730,centroid
320310033046013,32,031,32031740,740,centroid
320310033046014,32,031,32031740,740,centroid
320310033046015,32,031,32031740,740,centroid
320310033046018,32,031,32031730,730,centroid
320310033023002,32,031,32031723,723,centroid
320310033043016,32,031,32031730,730,centroid
320310033024009,32,031,32031723,723,centroid
320310033024025,32,031,32031723,723,centroid
320310021062007,32,031,32031337,337,centroid
320310021062018,32,031,32031337,337,centroid
320310021041025,32,031,32031329,329,centroid
320310007001005,32,031,32031239,239,centroid
320310007001011,32,031,32031239,239,centroid
320310007001014,32,031,32031239,239,centroid
320310007001031,32,031,32031240,240,centroid
320310022051010,32,031,32031341,341,centroid
320310022021021,32,031,32031834,834,centroid
320310021061006,32,031,32031336,336,centroid
320310021051010,32,031,32031351,351,centroid
320310021041018,32,031,32031350,350,centroid
320310021032015,32,031,32031781,781,centroid
320310021062000,32,031,32031337,337,centroid
320310021041005,32,031,32031350,350,centroid
320310022023028,32,031,32031945,945,centroid
320310022023003,32,031,32031769,769,centroid
320310027012008,32,031,32031728,728,centroid
320310023002143,32,031,32031813,813,centroid
320310010062115,32,031,32031813,813,centroid
320310010062120,32,031,32031813,813,centroid
320310023002015,32,031,32031813,813,centroid
320310023002016,32,031,32031813,813,centroid
320310023001002,32,031,32031813,813,centroid
320310023002137,32,031,32031148,148,centroid
320310023002104,32,031,32031750,750,centroid
320310023002010,32,031,32031813,813,centroid
320310023001007,32,031,32031848,848,centroid
320310023002035,32,031,32031813,813,centroid
320310023002048,32,031,32031813,813,centroid
320310023002055,32,031,32031813,813,centroid
320310035011223,32,031,32031805,805,centroid
320310035011585,32,031,32031908,908,centroid
320310035011584,32,031,32031908,908,centroid
320310035011696,32,031,32031805,805,centroid
320310035011743,32,031,32031805,805,centroid
320310035011717,32,031,32031805,805,centroid
320310035011722,32,031,32031805,805,centroid
320310035011726,32,031,32031805,805,centroid
320310035011723,32,031,32031805,805,centroid
320310035011724,32,031,32031805,805,centroid
320310035011738,32,031,32031805,805,centroid
320310035011742,32,031,32031805,805,centroid
320310035011438,32,031,32031805,805,centroid
320310035012074,32,031,32031805,805,centroid
320310035012063,32,031,32031805,805,centroid
320310035012050,32,031,32031805,805,centroid
320310035012045,32,031,32031805,805,centroid
320310035012062,32,031,32031805,805,centroid
320310035011200,32,031,32031805,805,centroid
320310035011279,32,031,32031805,805,centroid
320310035011319,32,031,32031805,805,centroid
320310001002015,32,031,32031132,132,centroid
320310001002029,32,031,32031132,132,centroid
320310001002054,32,031,32031132,132,centroid
320310001002056,32,031,32031132,132,centroid
320310001001020,32,031,32031457,457,centroid
320310001002003,32,031,32031132,132,centroid
320310001002048,32,031,32031132,132,centroid
320310001002020,32,031,32031132,132,centroid
320310001002021,32,031,32031132,132,centroid
320310001002035,32,031,32031132,132,centroid
320310012002006,32,031,32031140,140,centroid
320310001004021,32,031,32031132,132,centroid
320310012003014,32,031,32031110,110,centroid
320310012003011,32,031,32031110,110,centroid
320310001004005,32,031,32031132,132,centroid
320310001002076,32,031,32031132,132,centroid
320310001002063,32,031,32031101,101,centroid
320310001002083,32,031,32031132,132,centroid
320310001002087,32,031,32031101,101,centroid
320310024023011,32,031,32031535,535,centroid
320310024022055,32,031,32031537,537,centroid
320310024063002,32,031,32031522,522,centroid
320310024062003,32,031,32031522,522,centroid
320310012004017,32,031,32031110,110,centroid
320310025001005,32,031,32031751,751,centroid
320310024061015,32,031,32031524,524,centroid
320310031062004,32,031,32031631,631,centroid
320310031082013,32,031,32031774,774,centroid
320310031071002,32,031,32031643,643,centroid
320310028013009,32,031,32031625,625,centroid
320310030006007,32,031,32031615,615,centroid
320310030006010,32,031,32031619,619,centroid
320310030001005,32,031,32031611,611,centroid
320310029023007,32,031,32031611,611,centroid
320310030003004,32,031,32031615,615,centroid
320310030002012,32,031,32031615,615,centroid
320310030006016,32,031,32031619,619,centroid
320310030006019,32,031,32031619,619,centroid
320310030006026,32,031,32031619,619,centroid
320310030006032,32,031,32031619,619,centroid
320310030006024,32,031,32031619,619,centroid
320310029024008,32,031,32031654,654,centroid
320310029024011,32,031,32031654,654,centroid
320310030005015,32,031,32031619,619,centroid
