vtdidfp00,bg2020ge,alloc_weight
320190040,320199603012,7.0012458497
320190040,320199603041,27.0000000000
320190040,320199603042,12.8979600583
320190040,320199603043,22.1007940921
320190040,320199603051,16.4897655699
320190040,320199603052,10.4153908326
320190040,320199603053,6.4363669022
320190040,320199603054,43.6584766957
320190045,320050023001,0.9598540896
320190045,320199603031,7.1815451535
320190045,320199603032,46.6540783553
320190045,320199603033,17.2045224014
320190050,320199603011,38.6421400267
320190050,320199603012,27.0000000001
320190050,320199603043,1.0000000000
320190050,325100004001,0.3578599734
320190055,320199603011,33.9999999999
320190055,320199603054,3.0000000000
320190060,320019507001,0.0000392842
320190060,320199602032,68.0000000000
320190060,320199602041,74.4955400149
320190060,320199602042,22.5044599851
320190060,320199602051,80.8789826741
320190060,320199602052,61.2035582770
320190060,320199602061,62.7050500000
320190060,320199602062,269.2123697652
320190065,320199602031,43.0000000000
320190065,320199602032,64.0000000003
320190065,320199602042,35.9999999996
320190070,320199601031,54.0009923398
320190070,320199601041,5.0306616459
320190070,320199601061,15.1605063984
320190070,320199601062,31.8078396159
320190070,320199602042,1.0000000000
320190075,320199601031,3.6665881515
320190075,320199601041,7.2068134828
320190075,320199601042,17.0034868744
320190075,320199601051,8.6518335392
320190075,320199601052,1.3481664606
320190075,320199601072,0.1231114913
320190080,320019506001,0.0000018734
320190080,320199601031,30.9030830711
320190080,320199601041,4.0108172817
320190080,320199601042,0.0215472522
320190080,320199601052,6.9212700527
320190080,320199601061,73.1832029578
320190080,320199601063,5.8847097079
320190080,320199601071,1.2390098276
320190080,320199601072,14.1660058041
320190080,320199601081,16.2575029403
320190080,320199601082,1.4128492310
320210005,320219707002,16.0000000000
320210010,320219707001,18.0000000000
320210010,320219707002,13.0000000000
320210015,320219707001,10.0000000000
320210015,320219707002,12.0000000000
320210015,320219707003,5.0000000000
320210020,320219707002,21.0000000000
320210020,320219707003,8.0000000000
320210025,320219707001,28.0000000000
320210025,320219707003,7.0000000000
320210030,320219707003,40.0000000000
320210035,320019501002,0.0000264307
320210035,320199608021,0.0001823264
320210035,320199609021,1.0000000000
320210035,320199609023,6.7292717332
320210035,320219707001,11.7945040595
320210035,320219707002,20.6555738393
320210035,320219707003,7.6000036358
320210035,320219708001,299.1529127811
320210035,320219708002,107.0675251948
320210040,320219708001,12.0000000000
320210040,320219708002,17.0000000000
320210045,320219708001,248.8647035571
320210045,320219708002,256.1352964426
320210050,320219708001,31.0000000000
320210055,320199609021,1.4555639500
320210055,320219708001,117.5444360500
320210055,320219708002,61.0000000000
320210060,320219707002,4.0000000000
320210060,320219708002,22.0000000000
320230005,320239601001,391.0000000001
320230010,320239601001,483.9999999998
320230015,320239601001,169.9314177233
320230015,320239601002,120.0685822768
320230015,320239602001,92.0000000001
320230015,320239602002,1.0000000000
320230020,320239601002,151.0000000001
320230020,320239602001,176.0000000000
320230025,320239601002,350.9946842767
320230025,320239602001,347.0053157230
320230030,320239601002,65.0000000000
320230035,320239601002,228.0000000004
320230040,320239602001,37.0000000001
320230045,320239602002,35.0000000000
320230050,320239602001,20.0320085254
320230050,320239602002,24.9679914746
320230055,320239602001,103.0000000001
320230055,320239602002,45.0000000000
320230060,320239603001,111.9999999997
320230060,320239603002,224.0000000002
320230065,320239603002,0.5680389333
320230065,320239805001,8.4319610664
320230070,320239603001,160.9999999997
320230070,320239604111,8.0000000000
320230075,320239604111,66.9999999999
320230080,320239603001,1.0000000000
320230080,320239604111,86.9999999999
320230080,320239604112,38.0000000000
320230080,320239604122,24.9999999999
320230085,320239604121,1.9995865404
320230085,320239604123,43.0004134595
320230085,320239604131,49.0000000000
320230085,320239604141,18.0000000000
320230085,320239604142,34.0000000001
320230090,320239604053,27.9999999999
320230090,320239604071,20.0000000001
320230090,320239604072,35.0000000000
320230090,320239604081,43.0000000000
320230090,320239604082,3.0000000000
320230095,320239604051,9.0000000000
320230095,320239604071,21.0000000001
320230095,320239604091,37.0009277207
320230095,320239604092,41.9936647893
320230095,320239604093,31.0000000000
320230095,320239604121,45.0054074902
320230100,320239604161,60.0000000000
320230100,320239604162,35.0000000000
320230100,320239604163,38.0000000000
320230105,320239604051,1.9999999999
320230105,320239604101,60.9929989218
320230105,320239604102,24.5360072279
320230105,320239604103,17.4709938505
320230110,320239604111,2.0000000000
320230110,320239604112,98.5806596092
320230110,320239604122,61.0000000000
320230110,320239604123,27.4193403909
320230110,320239604132,34.0000000003
320230115,320239604051,34.3258682006
320230115,320239604052,13.0000000001
320230115,320239604053,38.6741317994
320230120,320239604053,17.1693469999
320230120,320239604082,34.0000000001
320230120,320239604083,92.8306529998
320230125,320239603001,5.0006945753
320230125,320239604111,7.1475480698
320230125,320239604132,20.0000000000
320230125,320239604152,34.0000000000
320230125,320239604161,24.5235814657
320230125,320239604162,7.3281758892
320230130,320239604131,13.0000000000
320230130,320239604141,10.0000000000
320230130,320239604151,29.0000000000
320230135,320239604052,30.0000000000
320230135,320239604071,18.0000000001
320230135,320239604091,18.0000000000
320270005,320019506001,0.0001736582
320270005,320279601001,1.0000000000
320270005,320279601002,568.8865000000
320270005,320279601003,60.0000000000
320270005,320279601004,84.0000000000
320270005,320279601005,8.9989769201
320270005,320279601006,453.0008494215
320270005,320310035011,0.1135000000
320270025,320279601001,55.0000000002
320270025,320279601002,222.9999999999
320270030,320279601001,254.0000000000
320270035,320279601001,600.0000000002
320270035,320279601002,1.0000000000
320270035,320279601006,113.0000000000
320290005,320299702003,56.0000000002
320290010,320199603011,0.0105231644
320290010,320299702003,106.9894768352
320290015,320299702001,110.0000000007
320290015,320299702002,5.0000000000
320290020,320199602042,1.0000000000
320290020,320299702001,7.0000000000
320290020,320299702002,48.9998010471
320290020,320299702003,0.0001989529
320290025,320299702001,2.9998527772
320290025,320299702002,99.9357680641
320290025,320299702003,6.0643791586
32031100,320310003012,3.0000000000
32031100,320310004021,13.0000000000
32031101,320310001061,16.0000000000
32031103,320310004011,9.0000000000
32031103,320310004012,3.0000000000
32031103,320310011011,5.0000000000
32031104,320310011033,1.0000000000
32031105,320310001041,1.0000000000
32031105,320310004021,17.0000000000
32031107,320310010151,2.0000000000
32031109,320310011011,12.0000000000
32031109,320310011012,10.0000000000
32031109,320310011013,7.0000000000
32031110,320310004012,7.0000000000
32031110,320310012011,5.0000000000
32031110,320310012041,16.3597700130
32031110,320310012042,14.9999999999
32031110,320310012043,2.6402299870
32031112,320310004011,19.7043097002
32031112,320310004021,0.2956902998
32031112,320310004022,3.0000000000
32031112,320310011012,6.0000000000
32031112,320310011051,9.0000000001
32031112,320310011053,5.0000000000
32031117,320310011031,4.0000000000
32031117,320310011034,10.0000000000
32031117,320310011051,6.0000000000
32031117,320310011052,5.0000000000
32031117,320310011053,12.0000000000
32031118,320310011033,23.6622795443
32031118,320310011034,1.3377204557
32031118,320310011041,6.0000000000
32031118,320310011052,8.0000000000
32031120,320310011042,3.0000000000
32031120,320310011043,9.0000000000
32031120,320310011044,15.0000000001
32031120,320310011052,4.0500000000
32031120,320310011053,4.9500000000
32031121,320310010151,2.0000000000
32031121,320310010153,12.0000000000
32031121,320310011041,6.0000000000
32031121,320310011043,9.0000000000
32031121,320310011044,4.0000000000
32031122,320310011031,2.0000000000
32031122,320310011032,9.0000000000
32031122,320310011051,8.9893842887
32031122,320310012011,0.0106157113
32031123,320310010151,8.0000000000
32031123,320310011042,6.0000000000
32031124,320310010142,1.0000000000
32031124,320310010153,5.0000000000
32031124,320310010154,6.0000000000
32031124,320310011041,10.0000000000
32031125,320310004011,7.0000000000
32031125,320310011042,10.0000000000
32031126,320310011012,6.0000000000
32031126,320310011051,4.0000000001
32031132,320310001031,3.0000000000
32031132,320310001032,20.0000000000
32031132,320310001041,18.0000000000
32031132,320310001042,11.0000000000
32031132,320310001043,23.0000000000
32031132,320310001053,3.0835501105
32031132,320310001061,2.9995386390
32031132,320310001062,25.9169112506
32031132,320310002021,1.0000000000
32031134,320310011033,1.0000000000
32031135,320310002021,7.0000000000
32031135,320310002023,19.0000000000
32031140,320310012011,4.0000000000
32031140,320310012012,9.7927923348
32031140,320310012031,8.2072076651
32031140,320310012032,3.0000000000
32031141,320310012013,1.0000000000
32031141,320310012014,1.0000000000
32031142,320310011032,1.0000000000
32031142,320310011034,3.0000000000
32031142,320310012013,9.0000000001
32031143,320310011031,4.0000000000
32031143,320310011034,6.0000000000
32031144,320310023021,2.0000000000
32031145,320310023021,1.0000000000
32031148,320310023021,18.0000000002
32031200,320310002012,10.0000000000
32031200,320310002022,17.0000000000
32031200,320310002023,3.0000000000
32031200,320310007011,7.0000000000
32031200,320310007012,5.0000000000
32031200,320310007021,1.0000000000
32031200,320310007023,2.0000000000
32031202,320310021071,1.0000000000
32031203,320310002011,6.0000000000
32031203,320310002012,6.0000000000
32031203,320310007011,3.0000000000
32031203,320310007012,18.0000000000
32031206,320310003022,32.0000000000
32031206,320310010151,1.0000000000
32031206,320310010152,12.0000000000
32031206,320310010161,1.0000000000
32031206,320310010171,1.0000000000
32031207,320310003012,18.2041565690
32031207,320310003021,9.7958434310
32031207,320310003023,12.0000000000
32031208,320310010162,2.0000000000
32031208,320310010181,4.9999999999
32031208,320310010182,1.8589769930
32031208,320310010183,5.1410230070
32031208,320310010191,1.0000000000
32031210,320310004011,1.0000000000
32031210,320310004022,33.0000000000
32031211,320310003011,6.0000000000
32031211,320310004022,2.0000000000
32031211,320310010152,4.0000000000
32031211,320310011042,10.0000000000
32031212,320310003011,13.0000000000
32031212,320310003012,7.0000000000
32031222,320310010122,1.0000000000
32031222,320310010123,12.9999999999
32031223,320310010051,2.1705307830
32031223,320310010052,0.8294692168
32031223,320310010053,10.0000000001
32031230,320310010151,1.0000000000
32031231,320310010141,10.0000000001
32031231,320310010142,1.0000000000
32031231,320310010154,14.0000000000
32031232,320310010141,1.1616581157
32031232,320310010142,23.8383418845
32031232,320310010154,5.0000000000
32031233,320310010052,1.0000000000
32031233,320310010151,16.0000000000
32031234,320310010141,12.0000000000
32031234,320310010142,5.0000000000
32031235,320310010051,9.0000000000
32031235,320310010052,3.0000000000
32031239,320310007022,6.0000000000
32031239,320310007023,5.0000000000
32031239,320310021071,9.0000000000
32031240,320310002021,1.0000000000
32031240,320310002023,1.0000000000
32031240,320310007021,13.0000000000
32031240,320310007023,8.0000000000
32031241,320310002021,9.0000000000
32031241,320310007022,7.0000000000
32031241,320310007023,4.0000000000
32031242,320310010052,5.0000000000
32031242,320310010151,4.0000000000
32031242,320310010182,1.0000000000
32031242,320310010191,1.0000000000
32031242,320310010192,3.0000000000
32031243,320310010052,12.9998670118
32031243,320310010053,5.0001329882
32031251,320310010161,3.0000000000
32031251,320310010162,3.0000000000
32031252,320310010133,10.9999999999
32031252,320310010141,1.0000000001
32031253,320310010171,0.7131616595
32031253,320310010172,1.2868383405
32031254,320310010133,7.0000000000
32031304,320310021071,3.0000000000
32031305,320310021071,4.0000000000
32031306,320310010122,21.0000000000
32031307,320310010121,1.0000000000
32031309,320310007011,14.0000000000
32031309,320310021071,11.0000000001
32031310,320310021032,1.0000000000
32031310,320310021061,1.0000000000
32031310,320310021071,4.0000000000
32031310,320310022123,6.8742021168
32031310,320310022124,4.8969571765
32031310,320319800001,62.2288407065
32031311,320310021032,1.0000000000
32031312,320310002011,20.0000000000
32031312,320310002012,4.0000000000
32031312,320310021072,7.0000000000
32031313,320310009001,6.0000000000
32031313,320310009002,7.0000000000
32031317,320310009002,1.0000000000
32031317,320310009003,11.0000000000
32031323,320310022041,11.0000000000
32031326,320310022041,1.0000000000
32031326,320310022042,15.5402542270
32031326,320310022043,7.4597457731
32031328,320310021042,1.0000000000
32031329,320310021042,4.0000000000
32031330,320310021041,1.0000000000
32031332,320310021041,3.0000000000
32031332,320310021054,1.0000000000
32031333,320310021032,3.0000000000
32031334,320310022071,4.4525176373
32031334,320310022072,1.2775060599
32031334,320310022073,0.0020660513
32031334,320310022074,0.5186048965
32031334,320310022081,10.3081626578
32031334,320310022082,5.0328635733
32031334,320310022083,7.6589737688
32031334,320310022131,0.2943281706
32031334,320310022133,10.2242176807
32031334,320310022134,0.1190961249
32031334,320310022141,6.2813222437
32031334,320310022142,1.8267640066
32031334,320310022151,9.5418502203
32031334,320310022152,1.1304121259
32031334,320310022161,1.4581497797
32031334,320310022162,1.9506920534
32031334,320310022163,3.9224729495
32031335,320310022041,1.0000000000
32031335,320310022111,9.0000000000
32031336,320310021032,1.0000000000
32031336,320310021051,11.0000000000
32031336,320310021061,11.0000000000
32031337,320310021062,13.0000000000
32031337,320310021063,5.0000000000
32031337,320310022042,2.0000000000
32031338,320310021041,0.0000007034
32031338,320310021043,14.9493556500
32031338,320310021052,0.0087131601
32031338,320310021054,0.0419304865
32031340,320310010123,1.0000000000
32031341,320310021042,1.0000000000
32031341,320310022042,11.0000000000
32031341,320310022152,15.0000000000
32031342,320310010121,1.0000000000
32031343,320310010121,16.0000000000
32031345,320310010121,1.0000000000
32031345,320310010122,3.0000000001
32031346,320310022121,1.1903257211
32031346,320310022122,1.8096742790
32031346,320310022124,5.0000000000
32031347,320310021072,6.0000000000
32031347,320310022111,1.5848905809
32031347,320310022112,11.4151094189
32031348,320310022043,9.0000000000
32031349,320310022043,3.0000000000
32031349,320310022151,1.3893966605
32031349,320310022161,1.6106033395
32031350,320310021042,10.0000000001
32031350,320310021043,6.0000000000
32031350,320310021063,7.0000000000
32031351,320310021043,0.0246170327
32031351,320310021052,0.4025441228
32031351,320310021054,2.5728388446
32031352,320310021042,1.0000000000
32031353,320310010121,6.0000000000
32031354,320310021041,1.0000000000
32031354,320310021053,9.0000000000
32031400,320310015032,7.0000000000
32031400,320310015033,1.0000000000
32031401,320310015031,15.0000000000
32031402,320310017012,8.0000000000
32031402,320310018011,6.0000000000
32031402,320310018013,6.0000000000
32031404,320310015031,0.0346547710
32031404,320310015041,15.9583622528
32031404,320310015042,18.0069829760
32031404,320310025002,1.0000000000
32031405,320310026231,1.0000000000
32031410,320310015033,10.0000000000
32031410,320310017012,2.0000000000
32031410,320310018011,2.0018626808
32031410,320310018012,12.9981373192
32031411,320310015014,4.0000000000
32031413,320310001051,24.0000000000
32031419,320310025003,6.0000000001
32031419,320310026202,1.0000000000
32031420,320310001051,22.0000000000
32031420,320310017032,0.0001346672
32031420,320310018011,4.0000000000
32031420,320310018013,0.0026833623
32031420,320310018021,9.0000000000
32031420,320310018022,13.9971819704
32031421,320310026185,0.0074890681
32031421,320310026201,27.7587609315
32031421,320310026202,2.5038308477
32031421,320310026211,14.8011322366
32031421,320310026212,2.0000000000
32031421,320310026222,0.7374082207
32031421,320310026232,0.1913786952
32031423,320310026202,12.0000000001
32031424,320310026222,0.0876109396
32031424,320310026223,3.9123890603
32031425,320310017012,0.0034177985
32031425,320310017031,3.9999999999
32031425,320310017032,12.9965822016
32031426,320310026221,2.0000000000
32031426,320310026223,4.0000000000
32031427,320310026211,2.0000000000
32031428,320310026141,4.0000000000
32031428,320310026153,3.0000000000
32031428,320310026162,12.0000000000
32031428,320310026163,10.0000000000
32031429,320310026113,7.0000000000
32031429,320310026114,10.0000000000
32031429,320319801001,19.0000000000
32031430,320310017011,1.0000000000
32031430,320310017032,0.0013916849
32031430,320310017041,1.0048872600
32031430,320310017042,10.9937210552
32031430,320310027042,4.0000000000
32031432,320310017041,0.0420082459
32031432,320310017042,1.9579917541
32031433,320310026201,2.0000000000
32031433,320310026212,1.0000000000
32031440,320310026185,1.0000000000
32031440,320310026232,1.0000000000
32031442,320310026222,7.6967103993
32031442,320310026223,1.3032896010
32031442,320310026231,11.7793719402
32031442,320310026232,7.2206280600
32031443,320310015011,8.1880790305
32031443,320310015012,6.3778949884
32031443,320310015013,5.4340259812
32031443,320310017042,1.0000000000
32031444,320310015014,12.0000000000
32031444,320310017011,3.3352872217
32031444,320310017012,4.0000000000
32031444,320310017013,4.6647127783
32031445,320310026111,2.5441172975
32031445,320310026112,11.4558827022
32031445,320310026141,2.0000000000
32031445,320310026151,7.3866136151
32031445,320310026152,1.6133863850
32031445,320310026153,5.0000000001
32031445,320310026161,5.5485283212
32031445,320310026162,3.0000000000
32031445,320310026163,0.4514716787
32031446,320310017012,7.0000000000
32031450,320310017011,1.0000000000
32031452,320310026031,6.0000000000
32031452,320310026101,4.8392019743
32031452,320310026102,16.0000000000
32031452,320310026103,16.1607980257
32031452,320310026111,3.0000000000
32031452,320310026114,1.0000000000
32031452,320310026182,4.0000000000
32031452,320319801001,64.0000000000
32031453,320310026185,3.0000000000
32031453,320310026232,1.9999999999
32031455,320310026102,3.0737500733
32031455,320310026142,12.2665040549
32031455,320310026143,0.6597458719
32031455,320310026211,3.0000000000
32031455,320310026212,5.0000000000
32031456,320310015011,2.0000000000
32031456,320310017011,2.0000000000
32031456,320310017042,6.0000000000
32031456,320310026221,1.0000000000
32031456,320310026222,0.6955260547
32031456,320310026223,2.3044739453
32031456,320310026231,2.0000000000
32031456,320310027031,2.0000000000
32031456,320310027032,10.0000000000
32031457,320310001031,31.5922330097
32031457,320310001032,1.0000000000
32031457,320310001052,12.9795088447
32031457,320310001053,7.0000000000
32031457,320310014002,0.4077669903
32031457,320310015042,2.0204911552
32031458,320310026113,2.0000000000
32031458,320310026161,12.0000000000
32031458,320310026163,1.0000000000
32031501,320310024012,2.0000000000
32031501,320310025001,19.0000000000
32031503,320310024111,3.0000000000
32031503,320310024141,0.6418273090
32031503,320310024142,0.3581726909
32031504,320310024131,7.0000000000
32031505,320310014001,2.0000000000
32031505,320310014003,9.0000000000
32031505,320310025002,15.0000000002
32031507,320310013001,7.0000000000
32031507,320310013002,13.0000000000
32031508,320310014001,26.0000000000
32031508,320310025002,2.0000000000
32031509,320310024131,4.0569155766
32031509,320310024132,12.9430844235
32031509,320310024141,1.4108374384
32031509,320310024142,0.5891625616
32031510,320310014001,4.0000000000
32031510,320310014002,13.0000000000
32031510,320310014003,14.0000000000
32031510,320310025002,3.0000000000
32031511,320310024071,1.1501126404
32031511,320310024072,0.8544768339
32031511,320310024122,1.9954105258
32031512,320310024122,4.0000000001
32031513,320310024071,3.0000000000
32031513,320310024122,1.0000000000
32031514,320310024072,1.0000000000
32031516,320310013001,11.9553231740
32031516,320310013002,1.0000000000
32031516,320310024062,3.0446768260
32031517,320310024062,2.0000000000
32031517,320310024063,8.0000000000
32031520,320310025002,1.0000000000
32031521,320310013001,2.0000000000
32031521,320310013002,7.0000000000
32031521,320310025001,10.0000000000
32031522,320310024061,4.0000000000
32031522,320310024062,12.0000000000
32031522,320310024063,3.0000000000
32031524,320310024061,13.0000000000
32031524,320310024062,4.0000000000
32031528,320310023032,1.1337814225
32031528,320310023033,0.0006322277
32031528,320310023043,0.8573731601
32031528,320310023044,0.0082131897
32031528,320310024092,1.0000000001
32031530,320310024091,2.0000000000
32031530,320310024092,0.9999999998
32031531,320310024012,12.0000000000
32031532,320310024011,16.9255522591
32031532,320310024122,2.0744477408
32031533,320310013001,6.0000000000
32031533,320310024012,11.0000000000
32031534,320310024011,1.1366809956
32031534,320310024071,7.0890992683
32031534,320310024072,0.6835734761
32031534,320310024073,19.0000000000
32031534,320310024122,0.0906462601
32031535,320310024111,5.0000000000
32031535,320310024113,12.0000000000
32031536,320310013001,1.0002673822
32031536,320310024063,4.9997326178
32031537,320310024081,13.3913971094
32031537,320310024082,5.0437781522
32031537,320310024091,5.4923737038
32031537,320310024092,11.0203202737
32031537,320310024122,0.0521307607
32031539,320310024111,8.0000000000
32031539,320310024112,0.9999999999
32031540,320310023043,1.7492186452
32031540,320310023044,0.2507813545
32031610,320310030022,2.9999999999
32031610,320310031064,2.0000000000
32031610,320310031111,6.0000000000
32031610,320310031122,4.0000000000
32031611,320310029023,10.0000000000
32031611,320310030012,11.0000000000
32031611,320310030013,4.0000000000
32031613,320310001051,4.8782303253
32031613,320310018021,3.0000000000
32031613,320310018022,3.1217696747
32031613,320310019012,3.0000000000
32031613,320310019013,6.1874075065
32031613,320310019042,0.0201193772
32031613,320310019043,0.0199668598
32031613,320310030014,0.8839686684
32031613,320310030021,0.1160313316
32031613,320310031112,59.7725062564
32031614,320310019032,3.0000000000
32031614,320310019033,6.0000000000
32031614,320310019041,19.9914236704
32031614,320310019042,12.0085763296
32031614,320310019043,8.0000000000
32031615,320310030011,6.0000000000
32031615,320310030012,4.0000000000
32031615,320310030013,9.0000000000
32031615,320310030014,7.0000000000
32031615,320310030022,2.0000000000
32031619,320310030014,16.4554172529
32031619,320310030021,8.3796081827
32031619,320310030023,17.1649745643
32031620,320310019032,1.0000000000
32031620,320310019033,1.0000000000
32031620,320310028021,8.0000000000
32031620,320310028024,5.0000000000
32031621,320310019011,2.0000000000
32031621,320310019013,7.0000000000
32031621,320310019031,8.0000000000
32031621,320310019032,9.0000000000
32031623,320310017031,3.0000000001
32031624,320310019011,5.0000000000
32031624,320310019013,27.0000000000
32031624,320310019032,1.0000000000
32031624,320310019043,4.0000000000
32031625,320310017032,1.0000000000
32031625,320310028013,5.0000000001
32031625,320310028021,3.0000000000
32031625,320310028022,10.0000000000
32031625,320310028023,4.0000000000
32031627,320310029021,1.0000000000
32031627,320310030011,8.0000000000
32031629,320310028012,5.0000000000
32031629,320310028024,9.0000000000
32031629,320310029021,9.0000000000
32031630,320310031103,6.0000000001
32031631,320310031061,13.0000000000
32031631,320310031063,3.0000000000
32031631,320310031065,6.0000000000
32031632,320310031111,8.8063979111
32031632,320310031121,2.7917000332
32031632,320310031122,6.4019020556
32031633,320310031111,12.0007785643
32031633,320310031112,41.9992214357
32031635,320310031065,9.0000000000
32031635,320310031066,3.0000000000
32031636,320310031052,5.0000000000
32031637,320310031102,6.0000000000
32031638,320310031062,10.0000000000
32031638,320310031066,7.0000000000
32031639,320310031063,6.0000000000
32031639,320310031064,8.0000000000
32031639,320310031065,2.0000000000
32031640,320310031081,12.9999999998
32031640,320310031082,5.0000000000
32031640,320310035082,2.0000000000
32031641,320310031101,2.0000000000
32031641,320310031104,17.0000000001
32031643,320310031101,1.0000000000
32031643,320310031102,8.0000000000
32031644,320310031101,14.0000000000
32031647,320310031081,0.0019819388
32031647,320310035071,10.0000000001
32031647,320310035072,3.9980180612
32031647,320310035082,8.0000000000
32031649,320310035031,2.0000000000
32031649,320310035081,13.3006433282
32031649,320310035082,6.0000000000
32031649,320310035101,1.5587370985
32031649,320310035103,0.1406195732
32031649,320310035121,8.8989599443
32031649,320310035122,0.0064268816
32031649,320310035131,3.0946131741
32031649,320310035211,6.9715596681
32031649,320310035212,0.7467860725
32031649,320310035223,0.2816542595
32031651,320310017041,0.9974620756
32031651,320310017042,0.0025379245
32031651,320310027043,6.0000000000
32031651,320310028011,5.0000000001
32031651,320310028012,11.0000000000
32031651,320310028013,1.0000000000
32031651,320310028023,5.0000000000
32031652,320310029011,4.0000000000
32031652,320310029012,11.0000000000
32031654,320310029012,4.0000000000
32031654,320310029024,10.0000000000
32031654,320310031063,4.0000000000
32031655,320310029011,12.6037531473
32031655,320310029012,1.0547049052
32031655,320310029013,2.3353422866
32031655,320310035081,0.0061996609
32031656,320310027043,3.0000000000
32031657,320310031051,12.0000000000
32031658,320310028011,10.0000000000
32031658,320310029013,13.0000000000
32031659,320310029011,1.0000000000
32031659,320310029022,10.0000000000
32031659,320310029024,3.0000000000
32031670,320310031091,6.3576780671
32031670,320310031092,0.5142012338
32031670,320310031111,2.0000000000
32031670,320310035131,0.3726831174
32031670,320310035132,3.7554375816
32031682,320310035111,9.4311525937
32031682,320310035112,20.7120267858
32031682,320310035113,29.7470553241
32031682,320310035122,1.9661690984
32031682,320310035123,0.8558563112
32031682,320310035161,0.1779745904
32031682,320310035172,0.0133418931
32031682,320310035173,0.0129884513
32031682,320310035174,0.5923801764
32031682,320310035201,0.2166548467
32031682,320310035221,0.0361455154
32031682,320310035222,0.2206857909
32031682,320310035223,0.0175686226
32031692,320310031051,7.0000000000
32031692,320310031052,8.0000000000
32031693,320310031051,4.0000000000
32031694,320310031081,3.9999999999
32031694,320310031082,15.0000000000
32031700,320310021071,6.0000000001
32031702,320310011031,20.0000000000
32031702,320310011032,8.9999999999
32031702,320310011034,18.0000000000
32031702,320310011051,3.0000000000
32031702,320310012013,1.0000000000
32031702,320310023021,1.0000000000
32031703,320310010111,2.0000000000
32031703,320310010112,10.9092681607
32031703,320310010131,5.3038525927
32031703,320310010132,1.7824083482
32031703,320310010134,0.0044708984
32031705,320310032033,12.0000000000
32031705,320310032052,6.0000000000
32031706,320310031111,2.0000000000
32031707,320310021031,10.3551959590
32031707,320310021041,12.6448040409
32031708,320310026231,0.0872920809
32031708,320310026232,3.9127079191
32031709,320310012013,3.9926447385
32031709,320310012014,0.0073552616
32031709,320310024111,1.0000000000
32031709,320310024141,0.8991675080
32031709,320310024142,0.1008324919
32031710,320310010121,16.0000000001
32031710,320310010133,6.0000000000
32031711,320310035071,9.0653789799
32031711,320310035072,7.9346210202
32031712,320310010101,0.0945188457
32031712,320310010102,6.8361786960
32031712,320310010103,1.9999999999
32031712,320310010104,0.0693024584
32031712,320310010111,6.0000000001
32031712,320310032033,1.0000000000
32031713,320310028011,5.0000000000
32031714,320299702001,9.8872408303
32031714,320310021032,2.0000000000
32031714,320310031111,3.0057046148
32031714,320310031112,0.9942953852
32031714,320310035013,18.1127591696
32031714,320310035131,1.0000000000
32031715,320310015041,1.0000000000
32031720,320310033051,7.0000000000
32031720,320310033061,3.0000000000
32031720,320310033062,4.0000000000
32031720,320310033083,10.0000000000
32031721,320310033051,19.0000000000
32031721,320310033111,22.0000000000
32031722,320310033082,19.9975766837
32031722,320319803001,0.0024233163
32031723,320310033062,12.5487064992
32031723,320310033071,11.0000000000
32031723,320310033072,18.4512935010
32031724,320310010121,1.0000000000
32031724,320310010131,9.0000000000
32031724,320310010132,24.0792525507
32031724,320310010133,3.6988203692
32031724,320310010134,5.2219270801
32031725,320310017041,1.0000000000
32031725,320310027031,11.0000000002
32031725,320310027041,4.9221888655
32031725,320310027042,4.9996993641
32031725,320310027043,11.3992964022
32031725,320310027071,0.4883256034
32031725,320310027072,0.1904897645
32031726,320310027051,8.0000000000
32031726,320310027052,7.0000000000
32031726,320310027061,5.6889141234
32031726,320310027063,6.3110858767
32031727,320310033061,9.0000000000
32031727,320310033071,2.0000000000
32031727,320310033112,25.0000000000
32031728,320310027051,1.9999432594
32031728,320310027061,1.0000000000
32031728,320310027071,3.0000879960
32031728,320310029012,0.5684915535
32031728,320310029013,2.1615235570
32031728,320310031051,1.9360579382
32031728,320310035031,6.9999687448
32031728,320310035071,3.9999999999
32031728,320310035081,0.3728343887
32031728,320310035082,2.9999999999
32031728,320310035101,0.1942002410
32031728,320310035102,21.1208121484
32031728,320310035103,6.6586294958
32031728,320310035113,8.6872066656
32031728,320310035121,0.0736312916
32031728,320310035122,7.3343077222
32031728,320310035123,0.5920609862
32031728,320310035201,4.7629891562
32031728,320310035211,0.0006219584
32031728,320310035212,0.2297655248
32031728,320310035221,0.2685790525
32031728,320310035222,0.7734633136
32031728,320310035223,4.2648250063
32031729,320310033081,17.4535506465
32031729,320310033082,3.3416848547
32031729,320310033083,3.2023371562
32031729,320319803001,0.0024273425
32031730,320310033101,37.0000000001
32031730,320310033102,20.0000000000
32031731,320310010112,24.0000000001
32031732,320310032051,10.0000000001
32031732,320310032052,20.0000000001
32031732,320310032053,8.0000000000
32031734,320310027062,9.0000000000
32031734,320310027071,3.0000000000
32031734,320310027072,11.0000000000
32031735,320310027041,15.0000000000
32031735,320310027043,5.0000000001
32031735,320310027072,5.0050447875
32031735,320310027073,3.9949552125
32031737,320310033083,7.0000000000
32031739,320310033083,10.0000000000
32031740,320310033072,1.0000000000
32031740,320310033102,19.0000000000
32031741,320310026141,1.0000000000
32031741,320310026211,6.0000000001
32031741,320310026212,3.0000000000
